GeneID	GSM8179740	GSM8179741	GSM8179743	GSM8179744	GSM8179745	GSM8179747	GSM8179751	GSM8179752	GSM8179754	GSM8179757	GSM8179758
51759	2346	2204	4569	1259	3298	1184	1837	1592	2319	4046	1107
10868	692	1161	803	1004	1493	383	1555	672	640	542	631
102466750	0	1	0	0	1	0	0	0	0	0	0
23048	3030	4016	2194	4093	3551	773	4160	2074	2263	557	839
57720	734	944	649	1105	1032	221	893	573	720	169	364
401554	0	0	0	0	1	0	0	0	0	0	0
23413	5	10	4	8	15	3	8	1	14	4	11
113219459	0	0	0	0	0	0	0	0	0	0	0
256158	0	0	0	0	1	0	0	0	0	0	0
107987134	0	0	0	0	0	0	0	0	0	0	0
445	0	0	0	2	5	0	0	0	0	0	0
105376294	0	0	0	0	0	0	0	0	0	0	0
100272217	4	6	3	6	13	3	4	3	1	4	8
8939	326	514	290	366	500	91	439	216	251	119	176
102465515	0	0	0	2	0	0	0	0	0	0	0
59335	1	0	0	1	2	0	0	0	0	0	0
23404	215	358	238	261	442	109	291	146	157	171	257
25	325	515	244	422	541	122	585	266	240	84	138
347148	0	3	2	1	1	1	3	1	1	0	0
84929	0	1	0	1	1	0	1	3	0	1	2
105376297	0	0	0	0	0	0	0	0	0	0	0
10319	11	9	6	3	0	3	5	3	11	4	1
83543	3	5	13	2	2	3	0	1	1	0	0
8021	1117	1672	1034	1883	1920	445	1667	986	1114	536	825
286336	1361	2537	1280	2201	2784	706	2367	1205	1377	692	880
84814	8	8	6	11	23	3	16	1	6	4	3
105376299	0	2	1	0	0	0	1	0	1	0	0
105376300	0	0	0	0	0	0	0	0	0	0	0
84726	1649	2689	1479	2232	2494	618	2795	1296	1092	452	972
26786	1	0	1	0	1	0	0	1	0	0	1
692093	3	2	2	2	3	2	6	3	2	0	5
107987135	409	660	430	574	828	207	854	404	328	141	244
10585	147	244	190	238	387	94	344	133	139	108	169
105376301	3	6	3	3	4	0	5	3	0	0	0
83549	244	412	273	407	541	151	369	208	298	216	265
642515	4	3	8	8	7	1	7	3	1	0	3
2889	2366	3741	1844	3152	4141	813	3493	1743	2328	691	1131
9442	149	223	126	160	216	73	195	97	125	95	105
105376302	0	0	0	0	0	0	0	0	0	0	0
84628	259	332	323	744	561	73	307	226	350	117	143
23064	3083	3108	1786	3759	3086	454	2711	1688	1965	389	774
7270	229	362	206	303	320	86	302	131	223	101	102
389799	0	1	0	0	0	0	0	0	0	0	0
105376304	0	0	0	0	0	0	0	0	0	0	0
56751	0	0	0	0	0	0	0	0	0	0	0
64794	108	145	128	147	201	40	201	66	86	44	91
9329	266	322	157	280	274	61	358	166	133	46	81
158067	2	0	0	2	12	1	3	2	0	3	2
11092	19	26	10	20	32	9	28	16	11	18	7
7248	435	727	486	644	783	158	741	367	369	130	340
8328	177	230	183	250	283	162	483	212	141	151	96
100846992	0	0	0	0	0	0	0	0	0	0	0
106635683	1006	1888	1360	1396	2453	756	1769	747	1943	1699	2605
105376306	3	6	5	3	13	0	3	0	0	1	3
9328	394	734	405	622	865	263	811	345	350	280	297
102465528	0	3	2	4	5	1	3	2	1	1	0
100996574	1	0	0	1	2	0	2	0	2	0	0
1056	2	9	2	4	11	2	8	3	6	4	3
1057	1	2	1	1	3	1	2	2	1	1	1
5900	386	1081	766	896	1574	351	1287	585	620	457	518
26301	179	231	276	352	286	161	248	182	172	138	104
101928193	2	1	2	2	0	0	0	0	0	0	0
29989	0	0	0	0	0	0	0	0	0	0	0
28	14	30	3	40	21	12	83	30	65	9	12
6838	363	556	282	422	580	127	615	262	258	190	230
6837	450	831	453	747	969	270	745	427	448	253	343
6130	4432	8014	5249	5983	9958	4289	6732	3758	5860	7112	8691
26820	0	0	0	0	1	0	0	0	1	2	2
26814	0	0	2	0	3	2	1	1	0	1	4
26815	1	4	13	7	29	7	16	9	12	12	14
26813	2	1	5	1	2	1	4	4	2	1	5
6834	293	565	362	507	636	270	545	237	475	481	417
6835	70	143	90	113	164	64	121	58	84	93	92
6836	1450	2253	1185	1834	2724	585	1988	1138	1298	918	1014
169436	5	8	10	11	12	7	17	7	4	8	5
57109	275	456	253	434	439	157	493	108	216	214	216
11093	9	19	17	12	30	17	25	5	17	6	12
11094	54	119	55	75	114	35	119	55	52	58	85
11182	220	319	191	466	696	130	366	200	255	122	139
102723855	0	0	0	0	0	0	1	0	0	0	0
389827	0	0	0	0	0	0	0	0	0	0	0
9719	3	5	1	4	4	2	6	0	1	5	3
642968	0	0	0	0	0	0	0	0	0	0	0
1621	6	6	12	14	11	2	26	7	2	4	10
138948	21	28	23	29	31	11	63	12	14	13	12
1757	24	35	38	49	32	13	88	10	23	29	30
105376308	2	0	2	2	1	0	1	0	1	1	2
7410	213	393	217	369	479	99	501	154	138	82	128
266655	162	305	205	200	303	82	275	151	130	111	127
8019	471	663	281	639	654	129	614	339	335	113	183
100130548	5	4	1	6	4	3	6	4	6	1	6
11091	257	481	275	358	595	140	491	220	253	172	225
100151684	0	0	0	0	0	0	0	0	0	0	0
107987137	0	0	0	0	0	0	0	0	1	0	0
101928384	0	0	0	0	0	0	0	0	0	0	0
107987039	0	0	0	0	0	0	0	0	0	0	0
105376310	0	0	0	0	0	0	0	0	0	0	0
6256	3146	4159	2560	4796	4397	1673	4215	2790	3479	1471	921
100616236	0	0	0	0	0	0	0	0	0	0	0
105376311	9	4	5	6	15	2	8	7	10	1	2
100506532	0	0	0	0	0	0	0	0	0	1	0
1289	3	13	1	2	19	1	5	3	0	4	12
414316	0	0	0	0	0	0	0	0	0	0	0
101448202	0	0	0	0	0	0	0	0	0	0	0
100616333	0	0	0	0	0	0	0	0	0	0	0
100500846	0	0	0	0	0	0	0	0	0	0	0
100616131	0	0	0	0	0	0	0	0	0	0	0
100500906	0	0	0	0	0	0	0	0	0	0	0
100616344	0	0	0	0	0	0	0	0	0	0	0
100616460	0	0	0	0	0	0	0	0	0	0	0
100616212	0	0	0	0	0	0	0	0	0	0	0
2220	157	225	89	253	299	51	153	112	164	67	59
2219	12857	16879	6332	20638	26509	3609	13350	9184	11670	4801	3619
105376314	2	15	8	29	68	4	10	15	9	5	2
105376313	3	3	7	14	15	0	2	0	2	0	0
10439	16	48	50	59	22	6	27	11	19	5	5
102723948	0	0	0	0	0	0	0	0	0	0	0
401557	0	0	0	0	0	0	0	0	0	0	0
107987138	0	0	0	0	0	0	0	0	0	0	0
157927	0	0	0	0	0	0	0	0	0	0	0
100506599	3	5	0	3	1	1	8	1	1	1	2
9858	29	71	42	70	94	13	81	40	29	21	31
138162	2	1	1	2	2	1	2	1	1	0	0
51116	148	247	150	194	260	99	288	144	136	144	119
101928525	26	42	31	35	56	24	56	22	18	23	22
3933	0	0	0	0	0	0	0	0	0	0	0
29991	0	0	0	0	0	0	0	0	0	0	0
107987040	0	0	0	0	0	0	0	0	0	0	0
5047	0	0	0	0	0	0	0	0	0	0	0
100130954	0	0	0	0	0	0	0	0	0	0	0
105376316	0	0	0	0	0	0	0	0	0	0	1
102723971	0	0	0	0	0	0	0	0	0	0	0
360203	0	0	0	0	0	0	0	0	0	0	0
392399	0	0	0	0	0	0	0	0	0	0	0
105376317	0	0	0	0	0	0	0	0	0	0	0
105376318	0	0	0	0	0	0	0	0	0	0	0
402381	0	0	0	0	0	0	0	0	0	0	0
57582	0	2	1	4	8	2	5	5	3	1	0
107987139	0	0	1	0	8	0	1	0	1	1	0
107987140	0	0	0	3	3	2	2	2	1	0	0
157922	242	325	169	318	360	69	357	185	162	67	140
107987141	7	12	8	19	24	6	10	9	13	7	24
10422	281	456	275	414	525	139	397	203	261	247	219
138151	517	813	612	1053	1049	254	788	562	688	150	293
105376322	7	13	7	10	12	4	9	5	4	1	9
105376323	7	6	1	7	17	4	12	4	7	8	10
90120	539	927	530	859	1091	408	938	503	536	457	426
8022	0	0	0	0	0	0	0	0	0	0	0
169714	171	388	284	283	507	95	391	201	154	119	310
101928722	0	1	3	0	5	1	1	1	0	0	0
399693	1	5	3	5	14	3	0	3	1	1	2
26102	0	0	0	0	0	1	0	0	0	0	0
26086	22	49	31	55	105	45	74	29	34	15	37
728489	69	80	49	64	111	36	67	32	46	136	67
64170	138	164	82	259	305	72	287	93	134	76	64
6621	127	227	156	229	377	83	225	154	143	69	101
10807	177	311	269	308	501	126	297	216	200	189	265
23203	249	447	269	414	601	135	466	252	276	208	214
56623	68	162	134	160	329	55	200	132	108	53	77
9919	1197	1548	860	1641	1755	318	1831	1031	884	244	535
158055	0	4	2	1	8	4	2	5	2	1	4
4851	1847	2316	1697	3512	2719	432	1964	1514	1943	428	768
100616242	0	0	0	0	0	0	0	0	0	0	0
100616301	0	0	0	0	0	0	0	0	0	0	0
101928483	6	6	6	22	16	4	12	10	24	5	1
401561	3	7	14	34	71	5	26	21	23	6	2
105376325	0	1	0	0	0	0	0	0	0	0	0
102724193	0	0	1	0	0	0	0	0	0	0	0
101928612	0	0	1	0	0	0	0	0	0	0	0
51162	22	29	14	22	30	37	37	16	18	17	9
406913	0	0	0	0	0	0	0	0	0	0	0
10555	253	430	213	463	513	190	345	191	346	248	203
138311	76	36	102	53	99	54	76	41	35	37	44
84973	107	150	154	88	265	106	186	99	166	187	248
677824	0	0	2	1	3	2	2	1	1	0	1
677804	0	2	2	2	2	1	1	2	2	3	2
414332	59	141	117	85	156	63	59	63	24	36	112
158062	0	0	0	0	0	1	0	1	0	0	0
100128593	0	2	3	0	2	0	2	2	0	0	1
102465431	0	0	0	0	0	0	0	0	0	0	0
138307	12	1	6	1	5	2	0	52	0	1	48
389812	0	0	0	0	1	0	0	0	0	0	1
107987143	0	0	0	0	0	0	0	0	0	0	0
85014	130	198	126	241	300	118	163	116	143	196	219
84960	8	18	16	18	47	10	33	15	13	8	18
100131193	5	16	13	24	31	3	21	15	18	12	11
55684	606	1043	555	914	1303	360	1063	536	619	425	443
100422860	1	1	4	4	6	3	2	1	5	2	3
389813	10	19	9	20	49	3	20	18	12	5	3
29085	80	168	120	193	297	97	233	116	123	126	138
158056	7	18	20	42	119	24	42	34	28	8	16
8721	957	1836	1049	1457	2016	747	1660	834	1067	1279	1242
7186	170	312	157	238	349	82	307	159	160	169	147
105376326	0	1	0	0	1	0	1	0	0	0	0
100616480	0	0	0	0	0	0	0	0	0	0	0
54461	704	1413	945	1483	2521	807	1414	906	1144	891	888
733	4	6	5	13	19	2	5	14	6	0	2
286256	5	11	4	7	19	2	12	15	2	2	0
101928638	0	2	1	0	0	0	0	0	0	0	0
5730	111	155	116	325	514	213	165	84	334	38	74
401562	1	2	4	8	14	6	12	4	3	0	0
286257	196	388	265	485	896	225	424	276	326	294	318
9022	43	232	118	281	411	160	98	126	199	55	68
20	394	879	798	1230	2364	340	1533	928	872	286	358
401563	96	213	209	307	350	79	203	164	217	83	122
2529	153	372	362	387	541	163	426	170	314	202	217
56654	21	135	86	113	286	87	46	57	64	79	71
954	23	7	24	18	10	1	51	13	11	13	8
105376327	0	0	0	0	0	0	1	0	0	0	0
89958	39	39	34	62	35	30	48	28	65	15	26
91373	133	212	162	305	314	86	316	163	169	81	113
100289341	22	23	6	11	18	10	9	4	9	16	4
11253	471	826	526	839	1007	304	863	447	502	708	556
101930307	75	163	139	135	202	38	178	95	59	81	186
29952	518	1123	853	1204	2016	707	1262	724	904	838	955
2902	1	0	0	2	9	1	2	1	1	0	0
105376328	0	0	0	0	1	0	0	0	2	0	0
389816	0	1	4	2	3	0	1	1	2	0	2
100500811	0	0	0	0	0	0	0	0	0	0	0
100505993	0	1	0	0	1	0	0	0	1	0	0
29882	293	490	330	503	776	182	556	336	382	212	277
8636	254	562	353	473	700	261	495	287	372	391	360
286262	44	108	57	83	131	63	105	52	58	38	43
94107	273	516	234	360	524	158	418	202	271	258	266
27158	314	466	414	574	954	214	617	399	384	190	246
727800	6	11	5	9	19	18	20	8	17	13	2
375791	1	3	1	1	2	1	1	0	0	0	2
643596	0	1	0	0	2	0	2	4	0	0	0
142680	2	3	1	1	1	0	4	3	2	1	0
10383	688	790	773	872	985	408	902	464	648	581	290
401565	33	48	41	47	69	20	64	23	42	37	18
100129722	0	0	7	4	11	2	5	4	2	2	0
441476	0	0	5	3	3	3	3	2	1	1	1
25920	504	850	508	736	1010	316	902	457	465	367	321
54863	317	430	241	605	558	158	472	227	374	137	131
441478	1	2	7	2	5	1	6	0	3	0	0
54932	47	90	74	81	270	39	108	54	66	57	62
10811	22	35	48	64	102	34	84	32	50	30	26
377841	0	0	1	2	4	0	3	1	3	0	0
26012	329	669	307	667	813	254	846	303	380	286	317
102466223	0	0	0	0	0	0	0	0	0	1	0
375775	83	130	88	69	285	36	178	79	35	32	71
64975	82	142	111	165	284	97	132	79	109	137	107
92715	136	242	219	202	508	85	312	157	164	130	210
116225	62	109	90	108	192	47	130	100	88	71	94
92714	464	741	596	1021	1231	365	915	546	549	333	360
85026	53	111	74	116	199	43	103	55	68	90	89
79813	726	956	627	841	997	212	908	492	517	251	307
651337	12	8	10	5	5	3	8	7	3	4	4
693187	0	0	0	0	0	0	0	0	0	0	0
100133077	0	0	0	0	0	0	0	0	0	0	0
774	1	1	0	0	0	0	0	0	0	0	0
105376331	0	0	0	0	0	0	0	0	0	0	0
101928786	1	0	2	1	2	0	1	1	1	0	2
643224	25	8	6	5	10	2	2	3	7	9	5
101928932	1	3	2	0	3	2	8	1	2	7	1
107987145	5	3	4	6	5	1	4	2	4	3	1
100132403	201	217	259	336	171	43	112	157	169	28	95
112267861	66	82	111	114	75	13	46	70	62	10	32
105376333	150	191	274	308	243	53	143	199	226	51	92
105376332	0	0	1	0	0	0	0	0	0	0	0
105379525	2	4	4	5	5	1	2	5	2	2	3
102724727	5	10	7	9	10	2	7	5	4	4	7
107987370	0	0	0	0	0	0	0	0	0	0	0
107987372	0	1	0	0	0	0	0	0	0	0	1
102724813	10	9	9	18	22	4	11	17	4	5	10
102723376	0	0	0	0	0	0	0	0	0	0	0
347688	26	3	4	3	4	3	2	4	4	6	2
10771	377	638	333	454	722	125	660	273	249	135	191
107984190	5	7	5	2	5	1	6	3	2	1	5
107984191	0	2	0	0	0	0	0	0	0	0	1
22982	57	81	47	31	40	23	84	14	20	24	39
105376340	0	0	0	0	0	0	1	0	1	0	0
101930421	0	0	0	0	0	0	0	0	0	0	0
100847086	0	0	0	0	0	0	0	0	0	0	0
414235	0	0	0	0	0	0	0	0	0	0	0
23185	946	1067	722	1128	1119	194	980	594	624	208	408
101927762	0	0	0	0	0	0	0	0	0	0	0
107984285	1	1	5	3	3	0	4	2	3	0	12
105376341	0	1	0	0	0	0	0	0	0	0	1
23560	348	478	328	441	543	109	508	229	231	159	188
91734	14	11	11	17	13	1	25	6	7	5	7
55853	27	31	18	24	29	8	17	12	17	5	25
3422	391	443	490	572	693	80	483	270	353	234	420
22884	603	836	469	711	944	146	774	391	408	200	282
105376344	0	0	0	0	0	1	2	0	1	0	0
399706	0	2	5	0	0	0	1	1	2	1	0
105	0	36	1	21	48	2	2	0	0	0	0
105376342	0	0	0	0	0	0	0	0	0	0	0
642394	0	0	0	0	0	0	0	0	0	0	0
105376345	0	0	0	0	0	0	0	0	0	0	0
105376346	0	0	0	0	0	0	0	0	0	0	0
282980	0	0	0	0	0	0	0	0	0	0	0
102465944	0	0	0	0	0	0	0	0	0	0	0
105376348	0	0	0	0	0	0	0	0	0	0	0
107984168	0	0	0	0	0	0	0	0	0	0	0
399708	0	0	0	0	0	0	0	0	0	0	0
105376349	0	0	0	0	0	0	0	0	0	0	0
105376351	0	0	0	0	0	0	0	0	0	0	0
107983989	0	0	0	0	0	0	0	0	0	0	0
105376350	0	0	0	0	0	0	0	0	0	0	0
105376352	0	5	2	6	12	0	1	1	1	1	3
101927824	2	3	1	1	8	1	3	1	2	1	3
5214	229	513	292	399	592	133	484	247	257	196	277
106633806	0	3	4	0	1	0	2	2	1	1	0
10531	343	575	317	558	696	130	665	225	308	205	208
100507034	44	75	57	60	107	21	89	36	40	22	45
105376354	1	2	0	0	0	0	0	0	1	0	0
105376353	0	0	0	0	0	0	0	0	0	0	0
107987146	0	0	0	0	0	0	0	0	0	0	0
105376356	0	0	0	0	0	0	0	0	0	0	0
105376360	0	0	1	0	0	0	0	0	0	0	0
105376358	0	0	0	0	0	0	0	0	0	0	0
105376357	0	0	0	0	0	0	0	0	0	0	0
101927880	1	0	0	0	0	0	0	0	0	0	0
107984192	2	4	6	5	4	0	0	2	3	1	2
107984193	0	0	0	0	0	0	0	0	0	0	0
105376361	0	2	0	0	2	0	0	0	0	0	1
105376363	0	1	0	2	0	0	0	0	0	0	0
1316	3149	4187	3739	4714	4493	744	4044	2547	3300	970	1664
105376364	0	0	1	0	0	0	0	0	0	0	0
105376365	0	0	0	0	0	0	0	0	0	0	0
101927904	0	0	0	0	0	0	0	0	0	0	0
105376367	3	8	7	0	3	2	3	2	3	3	2
102464829	0	0	0	0	0	0	0	0	0	0	0
107984195	0	0	0	0	0	0	1	0	0	0	0
101927964	2	1	0	0	1	0	0	0	1	0	0
107984196	1	0	0	0	0	0	0	0	0	0	0
105376368	0	0	0	0	0	0	0	0	0	0	0
100652988	0	0	0	0	0	0	0	0	0	0	0
105376369	0	0	0	0	0	0	0	0	0	0	0
105376370	0	0	0	0	0	0	0	0	0	0	0
105376371	0	0	0	0	0	0	0	0	0	0	0
105376372	0	0	0	0	0	0	0	0	0	0	0
100507059	0	0	0	0	0	0	0	0	0	0	0
100216001	0	0	0	2	0	0	0	0	0	0	0
338588	0	0	0	0	0	0	0	0	0	0	0
105376373	0	0	0	0	0	0	0	0	0	0	0
105376375	0	0	0	0	0	0	0	0	0	0	0
107984197	0	0	0	0	0	0	0	0	0	0	0
105376374	0	0	0	0	0	0	0	0	0	0	0
83592	5	8	11	7	18	2	10	2	7	6	5
389932	0	0	0	2	1	0	0	0	0	0	0
1645	7	21	10	12	26	10	21	7	12	9	8
1646	10	34	9	11	26	8	13	5	9	6	11
101928051	0	1	0	1	0	0	0	0	0	1	0
107984198	0	1	0	0	0	0	1	0	0	1	2
8644	91	213	87	172	330	103	204	32	147	34	93
340811	0	3	3	0	0	1	3	0	1	0	0
1109	5	7	3	5	11	1	6	1	6	1	5
110806285	0	3	7	0	8	1	2	2	2	0	5
114131	0	0	0	0	0	0	0	0	0	0	0
79861	0	0	0	0	0	0	0	0	0	0	0
10276	160	180	122	115	127	30	160	55	76	53	39
51806	0	0	0	0	0	0	0	0	0	0	0
100132159	0	0	0	0	1	0	0	0	1	0	0
810	0	0	0	0	0	0	0	0	0	0	0
107984169	0	0	0	0	0	0	0	0	0	0	0
105376380	0	1	0	0	1	0	0	0	0	0	0
105376381	0	4	1	2	4	3	1	1	1	2	3
105376382	0	0	0	0	0	0	0	0	0	0	0
105376383	0	0	0	0	0	0	0	0	0	0	0
102723629	0	0	0	0	0	0	0	0	0	0	0
107984199	0	1	0	0	0	0	0	0	0	0	0
79754	146	234	115	217	210	80	169	113	141	130	124
54906	872	1231	698	1129	1264	188	1103	537	559	270	414
2665	2450	3624	2108	3631	3617	745	3219	1495	2152	1085	1190
100189342	0	0	0	0	0	0	0	0	0	0	0
54522	30	45	38	29	67	15	45	25	21	14	38
84893	628	966	640	924	1066	222	952	440	504	258	388
105376384	58	113	68	102	134	27	91	58	58	29	47
3601	68	109	92	153	127	37	75	58	76	43	41
107984200	12	21	23	25	19	9	12	9	14	15	9
3559	116	174	80	109	147	48	125	52	74	92	95
107984201	0	3	3	2	2	1	0	0	0	1	2
84991	499	946	565	787	1053	226	931	458	489	341	385
101928080	0	0	1	0	1	2	0	0	0	1	0
5209	592	843	704	923	810	159	783	559	543	228	240
100422989	0	0	0	0	0	0	0	1	0	0	0
100628560	0	0	0	0	0	0	0	1	0	0	0
399715	10	15	31	18	27	7	14	14	24	9	13
399716	15	21	22	13	22	8	20	20	21	4	9
5588	388	822	399	575	890	179	752	418	372	261	294
107984202	2	1	1	4	12	3	8	4	8	0	2
439949	177	349	184	192	352	103	298	119	151	239	253
101928150	36	35	36	27	32	15	44	24	16	11	49
108570035	0	0	0	0	0	0	0	0	0	0	0
100652997	0	0	0	0	0	0	0	0	0	0	0
100507127	2	0	1	2	2	0	0	0	1	0	0
107984203	3	5	6	6	12	1	6	7	3	2	6
105376387	1	0	0	2	6	0	5	0	0	0	0
105376386	0	0	0	0	0	0	0	0	0	0	0
57713	334	421	179	281	512	55	475	189	190	68	164
106635547	0	0	0	0	0	0	0	0	0	0	0
105376388	0	0	1	0	0	0	0	0	0	0	1
105376390	0	0	0	0	0	0	0	0	0	0	0
105376391	0	0	0	0	0	0	0	0	0	0	0
80760	1	0	0	0	1	0	0	1	0	0	0
3698	4	4	1	3	5	1	6	6	6	0	2
22944	189	273	179	248	259	54	230	118	162	71	155
509	605	864	610	924	1126	261	862	369	531	370	444
105376392	51	72	58	67	97	17	76	35	34	30	35
83860	188	233	138	234	240	48	295	132	131	42	57
105376394	0	0	0	0	0	0	0	0	0	0	0
2625	185	410	225	300	458	92	435	197	178	161	125
399717	2	2	1	0	0	2	2	1	1	0	0
107984204	1	1	1	5	2	0	3	0	0	2	5
105376395	0	0	1	0	0	0	2	1	0	0	1
107984206	0	0	0	0	0	0	0	0	0	0	0
107984205	0	0	0	0	0	0	1	0	0	0	0
100507143	0	0	0	0	0	0	0	0	0	0	0
105376396	0	0	0	0	0	0	0	0	0	0	0
105376397	0	0	0	0	0	0	0	0	0	0	0
105376398	1	0	0	0	0	0	0	1	0	0	0
105376399	0	0	0	0	1	0	0	1	0	0	0
105376400	0	0	0	0	0	0	0	0	0	0	0
105755953	0	0	0	0	0	0	0	0	0	0	0
101928272	0	0	0	0	0	0	0	0	0	0	0
100507163	0	0	0	0	0	0	0	0	0	0	0
112268059	0	0	0	0	0	0	0	0	0	0	0
105376402	0	0	0	0	0	0	0	0	0	0	0
105376403	0	0	0	0	0	0	0	0	0	0	0
101928298	0	0	0	0	0	0	0	0	0	0	0
107984207	0	0	0	0	0	0	0	0	0	0	0
101928322	0	0	0	0	0	0	0	0	0	0	0
10659	3337	4250	3571	4191	4443	739	3810	2381	2501	694	2105
207107	0	0	0	0	0	0	0	0	0	0	0
105376405	0	0	0	0	0	0	0	0	0	0	0
254312	0	0	0	0	0	0	0	0	0	0	0
439950	0	0	0	0	0	0	0	0	0	0	0
414196	44	52	49	76	49	10	22	30	18	5	81
105376409	0	0	0	0	0	0	0	0	0	0	0
9712	148	260	167	161	214	43	154	94	101	41	86
105376411	4	6	0	5	2	0	3	1	1	0	2
105376410	0	1	0	0	0	0	0	0	0	0	0
107984208	0	0	0	1	0	0	0	0	0	0	0
105376413	2	7	6	3	3	1	7	2	2	0	1
105376412	5	13	8	6	5	1	3	7	2	0	5
79746	20	42	27	39	40	8	23	25	41	22	17
105379850	0	0	0	0	0	0	0	0	0	0	0
105376415	0	0	0	0	0	0	0	0	0	0	0
254427	23	23	16	23	20	14	50	16	11	14	2
219731	0	1	1	2	1	0	2	0	1	2	0
26019	898	1055	643	1154	957	155	1122	557	696	143	207
105376416	0	0	0	0	0	0	0	0	0	0	0
55526	376	467	367	549	466	86	385	276	317	83	193
55176	95	134	137	128	194	39	138	112	91	37	111
100616488	0	0	0	0	0	0	0	0	0	0	0
11164	492	754	548	632	694	197	734	370	470	295	339
8872	809	1014	868	1047	1004	244	994	452	756	434	466
57118	1970	1771	1282	1765	1356	380	2122	798	1179	263	632
107984209	0	0	1	0	0	0	0	1	0	0	0
100616151	0	0	0	0	1	0	0	0	0	0	0
100616320	0	0	0	0	0	0	0	0	0	0	0
100313841	0	0	0	0	0	0	0	0	0	0	0
83643	1	0	2	2	0	2	10	2	3	1	0
105376418	0	0	0	0	0	0	0	0	0	0	0
10133	1458	1703	2472	2000	2423	1085	1710	1172	1396	1714	656
55388	20	5	11	14	15	0	6	4	8	1	1
221044	0	0	0	0	0	0	0	0	0	0	0
5264	62	83	46	67	93	19	97	25	39	38	51
22929	219	378	218	270	339	84	316	152	186	131	173
105376419	0	0	0	0	0	0	0	0	0	0	0
105376420	0	0	0	0	0	0	0	1	0	0	0
222389	12	24	3	52	13	4	19	9	41	1	9
105376421	0	0	0	0	0	0	0	0	0	0	0
105376422	0	0	0	0	0	0	0	0	0	0	0
8559	323	491	318	428	496	117	390	219	245	130	305
55691	90	121	168	172	166	36	179	86	89	36	84
105376426	0	0	0	0	0	0	0	0	0	0	0
105376425	0	0	0	0	0	0	0	0	0	0	0
101928453	0	0	0	0	0	0	0	0	0	0	0
100422843	0	0	0	0	0	0	0	0	0	0	0
100302116	0	0	0	0	0	0	0	0	0	0	0
83641	2174	3839	2124	2489	3561	502	2228	1065	1530	946	1503
105376429	0	0	0	0	0	0	0	0	0	0	0
105376428	0	1	1	1	0	0	1	0	0	0	0
441549	8	13	10	15	8	3	16	4	9	8	12
51182	218	367	248	334	438	77	318	149	166	127	188
79723	37	37	41	42	52	12	40	29	15	17	29
64421	382	510	362	459	588	88	355	224	314	102	235
644890	1	0	0	3	0	0	3	0	1	0	1
108949267	2	2	2	4	0	2	2	0	2	1	2
105376432	2	2	2	4	0	2	2	0	2	1	2
55301	1	2	3	1	7	0	2	0	1	0	1
414149	2	5	1	2	4	1	1	0	0	2	6
221060	0	2	3	0	3	1	2	1	0	4	4
10557	118	205	115	145	212	74	172	111	114	87	121
105376431	1	1	5	4	3	0	0	3	1	3	3
9397	275	517	386	341	525	113	341	134	158	136	169
107984210	9	21	10	11	22	4	16	11	5	4	10
100192204	10	21	16	20	23	6	22	10	12	13	11
105376434	0	0	0	1	0	0	0	0	1	0	1
107984211	0	0	2	1	1	0	1	0	0	1	0
221061	77	122	72	89	62	31	98	43	46	38	31
105376433	0	0	0	0	0	0	0	0	0	0	0
8516	0	0	0	0	2	0	0	0	0	0	0
80013	128	227	183	189	299	47	173	98	112	50	201
102724039	0	0	0	0	0	0	0	0	0	0	0
9317	147	233	113	176	207	28	185	86	103	68	102
389941	11	24	12	7	12	6	15	3	6	7	10
101928701	1	0	2	1	3	0	0	0	0	0	0
6251	811	1165	665	1001	1143	400	1068	596	642	550	286
105376435	0	0	0	0	0	0	0	0	0	0	0
8029	100	59	99	57	102	11	105	33	21	15	84
1787	126	108	86	94	130	21	111	57	50	25	65
100507347	1195	1451	1282	2077	1852	558	1496	860	1310	774	621
7431	10862	11460	10720	16461	13706	3576	15279	7556	9406	6172	4026
338596	33	54	24	36	89	12	67	28	38	9	20
100128098	0	0	0	1	0	0	0	0	0	1	0
105376436	2	4	3	5	5	1	7	3	1	0	2
105376437	0	0	0	0	0	0	0	0	0	0	0
9200	5	3	8	4	7	4	1	4	3	0	2
102723166	2	3	5	4	4	0	2	3	5	1	6
8027	193	243	122	251	283	47	272	129	114	73	85
653567	3	8	1	2	3	1	1	2	3	0	0
107984212	0	0	0	0	0	0	0	0	0	0	0
4360	2	9	0	11	23	1	15	6	13	2	5
574445	0	0	0	0	0	0	0	0	0	0	0
221074	0	0	0	1	0	0	0	0	0	0	0
100129213	0	0	0	0	0	0	0	0	0	0	0
783	20	26	15	22	43	2	22	20	17	3	26
107984213	0	0	0	0	0	0	0	0	0	0	0
221078	148	200	168	174	307	38	138	86	114	55	180
221079	173	179	133	174	222	19	148	103	108	56	90
105376440	0	0	0	0	0	0	0	0	0	0	0
107984180	0	0	0	0	0	0	0	0	0	0	0
340895	0	0	1	2	0	0	0	0	0	0	0
105376441	0	0	0	0	0	0	0	0	0	0	0
102724082	0	0	0	0	0	0	0	0	0	0	0
101928834	9	1	2	7	7	7	19	1	9	7	1
84898	1177	1153	683	1599	993	136	1249	544	834	165	200
100616383	0	0	0	0	0	0	0	0	0	0	0
105376442	0	2	0	0	0	0	0	0	0	0	0
10529	141	5	9	5	112	0	4	3	3	2	38
102725112	0	0	0	0	0	0	0	0	0	0	0
